Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
105	-10.713764	3.4093394	-6.6529074	-15.0951185	113.6	-6.2013154	2.8568187	2.2049828	-15.264176	63600	4.6094257e-08	12.46878	-0.1353549	-10.630362	12.695303	0.0866928	0.7316667	10.0	5623.279939651489
106	-12.29303	4.0592275	-4.374319	-14.926871	120.0	-5.6598244	2.1282003	-0.5659181	-14.1272335	64200	2.3841857e-09	10.714779	-0.15410618	-9.066449	12.9015255	-0.0023299153	0.97	79.0	5676.2498552799225
107	-10.405569	3.2127225	-5.4037223	-15.2333	110.0	-7.704629	3.3577132	7.92133	-18.852581	64800	-3.1789145e-09	13.33837	-0.13559414	-10.130764	12.826069	0.0880654	0.76	8.0	5729.393258810043
108	-11.246143	5.236688	-3.7047937	-15.989514	108.8	-6.969479	3.0023167	0.74286336	-15.233233	65400	1.8278758e-08	8.778018	-0.12479845	-7.4423165	12.757248	0.07621478	0.75333333	12.0	5782.739890575409
109	-12.32321	2.7092218	-8.10277	-15.26242	105.8	-7.2390814	2.928477	0.30516034	-14.941923	66000	1.9073487e-07	11.473174	-0.13974507	-6.5900345	12.7184305	0.08587096	0.81666666	13.0	5835.221490383148
110	-8.736925	5.1789823	-2.984838	-14.928038	109.6	-5.9716706	2.7427192	2.1042569	-12.937445	66600	1.66893e-08	5.822162	-0.13475771	-4.2610884	12.664339	0.085993834	0.83666664	15.0	5890.360394239426
111	-11.779857	3.0824707	-6.511482	-14.795748	120.0	-6.7236266	3.9584002	1.5189693	-18.045517	67200	-6.5962475e-08	9.267404	-0.12809455	-6.8884034	12.810579	0.08452106	0.71166664	9.0	5942.6920285224915
112	-10.216376	5.204661	-0.6546483	-16.336824	115.2	-4.378127	2.9623108	1.6922373	-12.449662	67800	-1.3828277e-07	4.8028965	-0.12157581	-3.6821194	12.671016	0.08443134	0.7	12.0	5995.504740476608
113	-10.255638	4.4220767	-4.386051	-15.832426	120.0	-5.288707	3.0162299	2.1905422	-16.192495	68400	1.2715658e-08	8.894501	-0.14142588	-7.2215157	12.870937	0.08221045	0.83	14.0	6048.126901626587
114	-11.87343	3.5936098	-5.2631626	-14.59912	118.4	-6.349847	2.7547004	1.2399594	-15.453469	69000	1.303355e-07	6.2910895	-0.123478346	-4.301898	12.826104	0.09663856	0.665	7.0	6100.841499567032
